rest_id,name,address,rate,latitude,longitude,street food,mediterranean,homemade,italian,pasta,burger,mexican,salad,vegan,vegetarian,wraps,kosher,breakfast,sandwich,soup,french,hummus,dessert,bakery,sweets,steak,pizza,asian,meat,ice cream,smoothie,cafe,healthy,american,indian,fish,thai,kebab,sushi,japanese,bowl,kids
771,Pizza Karina,"????? 2, Tel-Aviv",8.8,32.083676,34.8162078,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
772,Pizza El Gattuso,"Yehieli 5, Tel Aviv Jaffa, Tel-Aviv",7.6,32.0607352,34.7641961,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
773,Vitosha,"Judaic Judea 3, Tel-Aviv",8.2,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
774,Barbunia Restaurant,"Ben Yehuda 163, Tel Aviv, Tel-Aviv",8.2,32.0889422,34.7734291,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
775,Yan Sushi House,"Ben Gurion Boulevard 40, Tel-Aviv",8.2,32.0842657,34.7741235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
776,Pizza Har Sinai,"Nahalat Benjamin 55, Tel Aviv, Tel-Aviv",8,32.0642714,34.7713772,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
777,Akiko | North TLV,"Dad Ahimair 17 Tel Aviv, Tel-Aviv",8.8,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1
778,Sushi Yoko,"Florentine 5, Tel Aviv, Tel-Aviv",7.6,32.0562879,34.7677873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
779,Viking,"Ben Yehuda 6, Tel Aviv, Tel-Aviv",8.8,32.0736081,34.7684018,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
780,Sender | Levinsky,"Levinsky 54, Tel-Aviv",8.6,32.0592395,34.7737513,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
781,Bino Bepita | Dr. Shakshuka,"House of Eshel 3 Tel Aviv, Tel-Aviv",7.8,32.0622215,34.7828979,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
782,Kalamata,"Ancient Square 10, Jaffa, Tel-Aviv",8.6,32.049357,34.758355,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
783,Café Shneor,"Pinsker 20, Tel-Aviv",8.4,32.0745105,34.7704799,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
784,Jackie's | Pizza Chef,"Rothschild Boulevard 39, Tel-Aviv",7.2,32.0640188,34.7740979,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
785,Almaz Mendel,"Rabbi Frankel 4, Tel-Aviv",8.8,32.1113661,34.7995848,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
786,Cafe Shaked | Flea Market Jaffa,"Yehuda Margosa 8, Tel-Aviv",8.4,32.0525762,34.7562604,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
787,Tash and Tasha,"The station complex, building 5, Tel-Aviv",6.8,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
788,Yassou Tel Aviv | Greek Kitchen,"The Yarkon 105, Tel-Aviv",8.2,32.0800132,34.7682095,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
789,Rendezvous,"Lilienblum 1 Tel Aviv, Tel-Aviv",7.8,32.0619948,34.7670068,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
790,Serafina | North TLV,"Einstely 10 Tel Aviv, Tel-Aviv",8.4,,,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
791,COFFEEBAR,"Handsluscases 13, Tel-Aviv",8.8,,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
792,Saone Rhone,"Yehuda Halevi 44 Tel Aviv, Tel-Aviv",9.4,32.0615364,34.7727553,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
793,Pizza PIZZOT | Alla Pala Style,"Herzl 20, Tel-Aviv",8.8,32.0613525,34.7702314,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
794,????? | Salata,"Noam 4, Jaffa, Tel-Aviv",9.4,32.0519593,34.757409,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
795,Faruk BaShuk,"Rabbi Nachman 6, Tel-Aviv",7.6,32.0797802,34.8368502,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
796,Par Derriere,"Bat Ami 7, Tel-Aviv",8.4,32.0553491,34.7599749,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
797,Coco Bambino,"Hillel Old 12 Tel Aviv, Tel-Aviv",8.2,32.1039053,34.7937296,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
798,Makom Shel Basar,"Shabazi 64 Tel Aviv, Tel-Aviv",8.6,32.0635805,34.7684536,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
799,Sushi Bazel | ???? ???,"Frishman 20 A, Tel Aviv, Tel-Aviv",8.4,32.0797449,34.7703894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0
800,Sora,"Through Peace 53, Givatayim, Tel-Aviv",8.2,32.072176,34.808871,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
801,Giuseppe Pizza,"Haim Vital 1 Tel Aviv, Tel-Aviv",8.2,32.0567514,34.7679421,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
802,TOKYO CLUB,"Rothschild 45 Tel Aviv, Tel-Aviv",8.4,32.0642807,34.774554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0
803,Aja,"Florentine 34, Tel Aviv, Tel-Aviv",7.4,32.0562501,34.7703142,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
804,Ouzeria,"Matalon ST 44, Tel Aviv, Tel-Aviv",8.2,32.058724,34.7727972,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
805,Social Club,"Rothschild 45, Tel Aviv, Tel-Aviv",8,32.0642807,34.774554,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
806,Babette,"Chafetz Chaim 8, Tel Aviv, Tel-Aviv",9,32.0511923,34.7774813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
807,TYO,"Shabazi 58, Tel-Aviv",8,32.0633229,34.7679873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0
808,Bhagsu Cake | Yirmiyahu,"Jeremiah 13, Tel Aviv",9.2,32.094832,34.775646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
809,Doron's Jachnun | Givatayim,"Katznelson 61 Givatayim, Tel-Aviv",9,32.0756575,34.8079498,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810,Bhagsu Cake | Tel Aviv,"King George 4, Tel-Aviv",9.2,32.073592,34.7751122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
811,Wok Republic | Allenby,"Jonah Prophet 48, Tel Aviv, Tel-Aviv",8.6,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
812,SoBing | Bograshov,"Bograshov 106, Tel Aviv, Tel-Aviv",8,32.0739902,34.7751161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
813,Abu Knafeh | Ramat Gan,"Bialik 55, Ramat Gan, Tel-Aviv",8,32.0843221,34.8132054,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
814,McDonald's® Tel Aviv Port,"Hangar 17, Tel Aviv Port, Tel-Aviv",6.4,32.096203,34.773158,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
815,Mucha Pizza,"Ibn Gvirol 19, Tel-Aviv",7.8,32.0731978,34.7816539,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
816,Pasta Basta | Shuk HaCarmel,"Carmel 43, Tel Aviv, Tel-Aviv",8.2,32.0697059,34.7701066,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
817,Dabush | B.S.R,"Ben Gurion 1, Bnei Brak, Tel-Aviv",8,32.0814908,34.8705671,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
818,Raw Bowl | TLV,"Four 4, Tel Aviv, Tel-Aviv",9,32.074711,34.8435966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
819,Rainbow ?? King George,"King George 77 Tel Aviv, Tel-Aviv",9,32.0755815,34.77613,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
820,Pizza Yoav,"Shankin 51 Tel Aviv, Tel-Aviv",8,,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
821,La Goffre | Allenby,"Allenby 47, Tel Aviv, Tel-Aviv",8.4,32.0703077,34.7703935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
822,Landwer | TLV Port,"C. Yard of Boat 2, Tel Aviv Port, Tel-Aviv",8.2,32.096203,34.773158,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
823,Agadir | Nachalat Binyamin,"Nahalat Benjamin 2, Tel-Aviv",8,32.0693824,34.7702283,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
824,Greco Beach | Frishman,"Solomon Lapa 17, Tel-Aviv",8.4,32.0607244,34.7794411,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
825,Vitrina Lilienblum,"Lilienblum 40, Tel-Aviv",8.6,32.0621891,34.7719163,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
826,Burgeranch | Menora,"Yigal Alon 51, Tel Aviv, Tel-Aviv",6.6,32.0614947,34.7915149,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
827,Mexicana | Bograshov,"Ben Yehuda 41, Tel-Aviv",8.4,32.0777982,34.7684074,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
828,Israeli Arusa | Etzel,"UAV, 78, Tel Aviv, Tel-Aviv",9.6,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
